SIDER_ID,Concept_Type,Indication_Name
CID100004173,PT,Bacteraemia
CID100004173,PT,Bacterial infection
CID100004173,PT,Brain abscess
CID100004173,PT,Infection
CID100004173,PT,Crohn's disease
CID100004173,PT,Decubitus ulcer
CID100004173,PT,Amoebic colitis
CID100004173,PT,Empyema
CID100004173,PT,Endocarditis
CID100004173,PT,Endometritis
CID100004173,PT,Herpes simplex
CID100004173,PT,Giardiasis
CID100004173,PT,Skin ulcer
CID100004173,PT,Pericoronitis
CID100004173,PT,Pelvic abscess
CID100004173,PT,Parametritis
CID100004173,PT,Osteomyelitis
CID100004173,PT,Nervousness
CID100004173,PT,Gastrointestinal disorder
CID100004173,PT,Meningitis
CID100004173,PT,Tension
CID100004173,PT,Foetor hepaticus
CID100004173,PT,Liver disorder
CID100004173,PT,Hepatocellular injury
CID100004173,PT,Hepatic amoebiasis
CID100004173,PT,Liver abscess
CID100004173,PT,Lung abscess
CID100004174,PT,Adrenocorticotropic hormone deficiency
CID100004174,PT,Hyperkinesia
CID100004174,PT,Agitation
CID100004174,PT,Pituitary tumour
CID100004174,PT,Cushing's syndrome
CID100004174,PT,Oedema
CID100004174,PT,Adrenal neoplasm
CID100004174,PT,Hyperaldosteronism
CID100004178,PT,Arrhythmia
CID100004178,PT,Ventricular arrhythmia
CID100004178,PT,Ventricular tachycardia
CID100004184,PT,Major depression
CID100004189,PT,Tinea cruris
CID100004189,PT,Oropharyngeal candidiasis
CID100004189,PT,Vulvovaginal candidiasis
CID100004189,PT,Infection
CID100004189,PT,Diabetes mellitus
CID100004189,PT,Immunodeficiency
CID100004189,PT,Vulvovaginitis
CID100004189,PT,Tinea versicolour
CID100004189,PT,Body tinea
CID100004189,PT,Vulvovaginal mycotic infection
CID100004189,PT,Vulvovaginal candidiasis
CID100004189,PT,Oral candidiasis
CID100004189,PT,Candida infection
CID100004189,PT,Skin candida
CID100004189,PT,Candida infection
CID100004189,PT,Neoplasm malignant
CID100004189,PT,Tinea pedis
CID100004192,PT,Memory impairment
CID100004192,PT,Insomnia
CID100004192,PT,Convulsion
CID100004192,PT,Polymenorrhoea
CID100004192,PT,Anxiety
CID100004192,PT,Amnesia
CID100004192,PT,Laceration
CID100004192,PT,Somnolence
CID100004192,PT,Emotional distress
CID100004192,PT,Convulsion
CID100004192,PT,Epilepsy
CID100004195,PT,Vascular resistance systemic
CID100004195,PT,Liver disorder
CID100004195,PT,Hypotension
CID100004195,PT,Orthostatic hypotension
CID100004195,PT,Blood pressure increased
CID100004195,PT,Diabetes mellitus
CID100004195,PT,Autonomic failure syndrome
CID100004195,PT,Blood pressure systolic increased
CID100004195,PT,Parkinson's disease
CID100004195,PT,Parkinsonism
CID100004195,PT,Orthostatic hypotension
CID100004195,PT,Hypotension
CID100004195,PT,Diabetes mellitus
CID100004195,PT,Coagulopathy
CID100004195,PT,Multiple system atrophy
CID100004195,PT,Bradycardia
CID100004196,PT,Foetal death
CID100004196,PT,Cushing's syndrome
CID100004196,PT,Type 2 diabetes mellitus
CID100004196,PT,Foetal death
CID100004196,PT,Hyperglycaemia
CID100004196,PT,Glucose tolerance impaired
CID100004197,PT,Cardiac failure acute
CID100004197,PT,Cardiac failure congestive
CID100004197,PT,Ventricular arrhythmia
CID100004201,PT,Vascular resistance systemic
CID100004201,PT,Hypertension
CID100004201,PT,Retinal disorder
CID100004201,PT,Cardiac failure high output
CID100004201,PT,Cardiac output increased
CID100004201,PT,Encephalopathy
CID100004201,PT,Fluid retention
CID100004201,PT,Hypertension
CID100004205,PT,Depressed mood
CID100004205,PT,Mental disability
CID100004205,PT,Agitation
CID100004205,PT,Bradyphrenia
CID100004205,PT,Dysphoria
CID100004205,PT,Suicidal ideation
CID100004205,PT,Disturbance in attention
CID100004205,PT,Decreased interest
CID100004205,PT,Major depression
CID100004205,PT,Insomnia
CID100004205,PT,Ischaemic stroke
CID100004205,PT,Liver disorder
CID100004205,PT,Renal impairment
CID100004205,PT,Renal failure
CID100004205,PT,Somnolence
CID100004205,PT,Hypersomnia
CID100004205,PT,Suicide attempt
CID100004205,PT,Nephropathy
CID100004205,PT,Acute coronary syndrome
CID100004205,PT,Angina pectoris
CID100004205,PT,Anxiety
CID100004205,PT,Mental disorder
CID100004205,PT,Feeling abnormal
CID100004205,PT,Confusional state
CID100004205,PT,Depression
CID100004205,PT,Dysthymic disorder
CID100004205,PT,Dizziness
CID100004205,PT,Convulsion
CID100004205,PT,Fatigue
CID100004205,PT,Asthenia
CID100004205,PT,Feeling guilty
CID100004205,PT,Cardiac disorder
CID100004205,PT,Major depression
CID100004205,PT,Myocardial infarction
CID100004205,PT,Drug abuse
CID100004211,PT,Neoplasm malignant
CID100004211,PT,Adrenal gland cancer
CID100004211,PT,Adrenocortical carcinoma
CID100004211,PT,Adrenal gland cancer
CID100004212,PT,Acute leukaemia
CID100004212,PT,Hepatic function abnormal
CID100004212,PT,Disability
CID100004212,PT,Neoplasm
CID100004212,PT,Prostate cancer
CID100004212,PT,Hepatocellular carcinoma
CID100004212,PT,Liver disorder
CID100004212,PT,Hormone-refractory prostate cancer
CID100004212,PT,Metastatic neoplasm
CID100004212,PT,Hepatic cancer
CID100004212,PT,Breast cancer
CID100004212,PT,Relapsing-remitting multiple sclerosis
CID100004212,PT,Pain
CID100004212,PT,Non-Hodgkin's lymphoma
CID100004212,PT,Multiple sclerosis
CID100004212,PT,Blast cell crisis
CID100004212,PT,Breast cancer
CID100004212,PT,Neoplasm
CID100004212,PT,Leukaemia
CID100004212,PT,Lymphocytic leukaemia
CID100004212,PT,Neoplasm malignant
CID100004212,PT,Acute myeloid leukaemia
CID100004212,PT,Chronic myeloid leukaemia
CID100004212,PT,Non-Hodgkin's lymphoma
CID100004212,PT,Lymphoma
CID100004212,PT,Acute lymphocytic leukaemia
CID100004212,PT,Acute leukaemia
CID100004235,PT,Social phobia
CID100004235,PT,Major depression
CID100004236,PT,Sleep apnoea syndrome
CID100004236,PT,Sleep apnoea syndrome
CID100004236,PT,Hypersomnia
CID100004236,PT,Sleep disorder
CID100004236,PT,Somnolence
CID100004236,PT,Poor quality sleep
CID100004236,PT,Asthenia
CID100004236,PT,Fatigue
CID100004236,PT,Dyskinesia
CID100004236,PT,Cataplexy
CID100004236,PT,Apnoea
CID100004236,PT,Narcolepsy
CID100004240,PT,Sensitisation
CID100004240,PT,Sinusitis
CID100004240,PT,Hypotonia
CID100004240,PT,Psoriasis
CID100004240,PT,Papule
CID100004240,PT,Skin exfoliation
CID100004240,PT,Erythema
CID100004240,PT,Skin disorder
CID100004240,PT,Rhinitis perennial
CID100004240,PT,Psoriasis
CID100004240,PT,Nasal polyps
CID100004240,PT,Rhinitis seasonal
CID100004240,PT,Seasonal allergy
CID100004240,PT,Dermatitis atopic
CID100004240,PT,Bacterial infection
CID100004240,PT,Asthma
CID100004240,PT,Seborrhoeic dermatitis
CID100004248,PT,Rhinitis allergic
CID100004248,PT,Asthma
CID100004248,PT,Suicidal ideation
CID100004248,PT,Rhinitis perennial
CID100004248,PT,Bronchospasm
CID100004248,PT,Seasonal allergy
CID100004248,PT,Bronchospasm
CID100004248,PT,Asthma
CID100004248,PT,Rhinitis seasonal
CID100004253,PT,Injection site haemorrhage
CID100004253,PT,Renal colic
CID100004253,PT,Acute pulmonary oedema
CID100004253,PT,Pain
CID100004253,PT,Dysphoria
CID100004253,PT,Anxiety
CID100004253,PT,Pulmonary function test decreased
CID100004253,PT,Respiratory depression
CID100004253,PT,Euphoric mood
CID100004253,PT,Sedation
CID100004253,PT,Muscle mass
CID100004253,PT,Drug dependence
CID100004253,PT,Injury
CID100004253,PT,Lung neoplasm malignant
CID100004253,PT,Bedridden
CID100004253,PT,Neoplasm malignant
CID100004253,PT,Neoplasm malignant
CID100004253,PT,Insomnia
CID100004253,PT,Analgesic therapy
CID100004253,PT,Colitis ulcerative
CID100004253,PT,Acute left ventricular failure
CID100004253,PT,Renal impairment
CID100004253,PT,Renal failure
CID100004253,PT,Pain
CID100004253,PT,Antitussive therapy
CID100004253,PT,Affect lability
CID100004253,PT,Cancer pain
CID100004253,PT,Vomiting
CID100004253,PT,Mood swings
CID100004253,PT,Anxiety
CID100004253,PT,Asthma
CID100004253,PT,Neoplasm malignant
CID100004253,PT,Colitis ulcerative
CID100004253,PT,Proctocolitis
CID100004253,PT,Contusion
CID100004253,PT,Cough
CID100004253,PT,Diarrhoea
CID100004253,PT,Somnolence
CID100004253,PT,Dyspnoea
CID100004253,PT,Fasting
CID100004253,PT,Constipation
CID100004253,PT,Left ventricular failure
CID100004253,PT,Cardiac disorder
CID100004253,PT,Pulmonary oedema
CID100004253,PT,Parkinson's disease
CID100004253,PT,Parkinsonism
CID100004253,PT,Pain
CID100004253,PT,Pain
CID100004253,PT,Procedural pain
CID100004253,PT,Nausea
CID100004253,PT,Acute coronary syndrome
CID100004253,PT,Myocardial infarction
CID100004253,PT,Miosis
CID100004253,PT,Pulmonary oedema
CID100004259,PT,Acne
CID100004259,PT,Pelvic inflammatory disease
CID100004259,PT,Infection
CID100004259,PT,Pneumonia
CID100004259,PT,Pathogen resistance
CID100004259,PT,Diabetic foot infection
CID100004259,PT,Renal failure
CID100004259,PT,Liver disorder
CID100004259,PT,Abdominal infection
CID100004259,PT,Sinusitis bacterial
CID100004259,PT,Renal impairment
CID100004259,PT,Overgrowth bacterial
CID100004259,PT,Bronchitis
CID100004259,PT,Acute sinusitis
CID100004259,PT,Conjunctivitis infective
CID100004259,PT,Sinusitis
CID100004259,PT,Abscess
CID100004259,PT,Hepatic function abnormal
CID100004259,PT,Bronchitis
CID100004259,PT,Bronchitis chronic
CID100004259,PT,Infection
CID100004259,PT,Conjunctivitis bacterial
CID100004259,PT,Bacterial infection
CID100004259,PT,Endometritis
CID100004259,PT,Hypokalaemia
CID100004259,PT,Hepatic cirrhosis
CID100004259,PT,Pneumonia
CID100004259,PT,Respiratory tract infection
CID100004259,PT,Salpingitis
CID100004264,PT,Skin disorder
CID100004264,PT,Skin infection
CID100004264,PT,Ulcer
CID100004264,PT,Laceration
CID100004264,PT,Tearfulness
CID100004264,PT,Crying
CID100004264,PT,Dermatitis infected
CID100004264,PT,Eczema infected
CID100004264,PT,Pathogen resistance
CID100004264,PT,Wound
CID100004264,PT,Pyoderma
CID100004264,PT,Psoriasis
CID100004264,PT,Eczema
CID100004264,PT,Infection
CID100004264,PT,Dermatitis atopic
CID100004264,PT,Ecthyma
CID100004264,PT,Epidermolysis bullosa
CID100004264,PT,Folliculitis
CID100004264,PT,Arthropod bite
CID100004264,PT,Herpes virus infection
CID100004264,PT,Ichthyosis acquired
CID100004264,PT,Ichthyosis
CID100004264,PT,Impetigo
CID100004264,PT,Furuncle
CID100004271,PT,Oral toxicity
CID100004271,PT,Neoplasm malignant
CID100004271,PT,Neoplasm malignant
CID100004271,PT,Cytomegalovirus viraemia
CID100004271,PT,Transplant rejection
CID100004272,PT,Kidney transplant rejection
CID100004272,PT,Transplant rejection
CID100004272,PT,Lupus nephritis
CID100004274,PT,Cardiac disorder
CID100004274,PT,Myocardial ischaemia
CID100004274,PT,Coronary artery disease
CID100004409,PT,Rheumatoid arthritis
CID100004409,PT,Arthritis
CID100004409,PT,Osteoarthritis
CID100004411,PT,Tachycardia
CID100004411,PT,Acute coronary syndrome
CID100004411,PT,Pain
CID100004411,PT,Tremor
CID100004411,PT,Hypertension
CID100004411,PT,Muscular weakness
CID100004411,PT,Angina pectoris
CID100004411,PT,Migraine with aura
CID100004411,PT,Migraine
CID100004411,PT,Myocardial infarction
CID100004411,PT,Cardiac failure
CID100004411,PT,Hyperthyroidism
CID100004411,PT,Hyperlipidaemia
CID100004411,PT,Headache
CID100004411,PT,Diabetic nephropathy
CID100004411,PT,Diabetes mellitus
CID100004411,PT,Arrhythmia
CID100004411,PT,Anxiety
CID100004411,PT,Angina pectoris
CID100004411,PT,Hypotension
CID100004419,PT,Pain
CID100004421,PT,Infection
CID100004421,PT,Urinary tract infection
CID100004422,PT,Respiratory depression
CID100004422,PT,Pulmonary function test decreased
CID100004422,PT,Alcohol abuse
CID100004422,PT,Alcoholism
CID100004422,PT,Drug withdrawal syndrome
CID100004425,PT,Hypotension
CID100004425,PT,Septic shock
CID100004425,PT,Drug withdrawal syndrome
CID100004425,PT,Pulmonary function test decreased
CID100004425,PT,Respiratory depression
CID100004425,PT,Dependence
CID100004425,PT,Blood pressure increased
CID100004428,PT,Drug dependence
CID100004428,PT,Alcoholism
CID100004428,PT,Alcohol abuse
CID100004432,PT,Breast cancer
CID100004432,PT,Renal failure chronic
CID100004432,PT,Renal impairment
CID100004432,PT,Renal failure
CID100004432,PT,Renal impairment
CID100004432,PT,Aplastic anaemia
CID100004432,PT,Renal failure chronic
CID100004432,PT,Renal failure acute
CID100004432,PT,Anaemia
CID100004432,PT,Osteoporosis
CID100004436,PT,Nasopharyngitis
CID100004436,PT,Rhinitis
CID100004436,PT,Conjunctivitis allergic
CID100004436,PT,Seasonal allergy
CID100004436,PT,Rhinitis seasonal
CID100004436,PT,Hypersensitivity
CID100004436,PT,Eye irritation
CID100004436,PT,Pallor
CID100004440,PT,Aura
CID100004440,PT,Migraine
CID100004440,PT,Cluster headache
CID100004440,PT,Migraine
CID100004443,PT,Type 2 diabetes mellitus
CID100004443,PT,Hyperglycaemia
CID100004443,PT,Weight decreased
CID100004443,PT,Diabetes mellitus
CID100004443,PT,Blood glucose decreased
CID100004449,PT,Depressed mood
CID100004449,PT,Major depression
CID100004449,PT,Insomnia
CID100004449,PT,Hypersomnia
CID100004449,PT,Decreased interest
CID100004449,PT,Suicidal ideation
CID100004449,PT,Depression
CID100004449,PT,Mental disability
CID100004449,PT,Disturbance in attention
CID100004449,PT,Dysphoria
CID100004449,PT,Agitation
CID100004449,PT,Suicide attempt
CID100004449,PT,Major depression
CID100004449,PT,Feeling guilty
CID100004449,PT,Asthenia
CID100004449,PT,Fatigue
CID100004449,PT,Drug abuse
CID100004449,PT,Bradyphrenia
CID100004450,PT,Pain
CID100004450,PT,Pain
CID100004451,PT,Immunodeficiency
CID100004454,PT,Iridocyclitis
CID100004454,PT,Thermal burn
CID100004454,PT,Conjunctivitis infective
CID100004454,PT,Injury corneal
CID100004454,PT,Hepatic encephalopathy
CID100004454,PT,Coma hepatic
CID100004454,PT,Infection
CID100004456,PT,Dysphagia
CID100004456,PT,Abdominal distension
CID100004456,PT,Myasthenia gravis
CID100004456,PT,Urinary retention
CID100004456,PT,Ileus paralytic
CID100004463,PT,Acquired immunodeficiency syndrome
CID100004463,PT,Autoimmune disorder
CID100004463,PT,Infection
CID100004463,PT,Rash
CID100004463,PT,Dermatitis
CID100004463,PT,Hepatotoxicity
CID100004473,PT,Angina pectoris
CID100004473,PT,Hypertension
CID100004473,PT,Hypertension
CID100004473,PT,Angina pectoris
CID100004473,PT,Arteriosclerosis
CID100004485,PT,Cerebrovascular accident
CID100004485,PT,Vasodilation procedure
CID100004485,PT,Essential hypertension
CID100004485,PT,Vasospasm
CID100004485,PT,Tension
CID100004485,PT,Angina pectoris
CID100004485,PT,Liver disorder
CID100004485,PT,Fatigue
CID100004485,PT,Menorrhagia
CID100004485,PT,Electrocardiogram ST segment elevation
CID100004485,PT,Angina pectoris
CID100004485,PT,Hypertension
CID100004485,PT,Vascular resistance systemic
CID100004485,PT,Tachycardia
CID100004485,PT,Renal impairment
CID100004485,PT,Renal failure
CID100004485,PT,Short-bowel syndrome
CID100004485,PT,Renal failure
CID100004485,PT,Hypovolaemia
CID100004485,PT,Acute coronary syndrome
CID100004485,PT,Pain
CID100004485,PT,Angina pectoris
CID100004485,PT,Prinzmetal angina
CID100004485,PT,Angina unstable
CID100004485,PT,Angina pectoris
CID100004485,PT,Transient ischaemic attack
CID100004485,PT,Coronary artery disease
CID100004485,PT,Arteriospasm coronary
CID100004485,PT,Diabetes mellitus
CID100004485,PT,Gastrointestinal disorder
CID100004485,PT,Cardiac failure
CID100004485,PT,Hyperlipidaemia
CID100004485,PT,Hypertension
CID100004485,PT,Malignant hypertension
CID100004485,PT,Hypotension
CID100004485,PT,Hepatic cirrhosis
CID100004485,PT,Myocardial infarction
CID100004485,PT,Diabetic nephropathy
CID100004493,PT,Prostate cancer metastatic
CID100004497,PT,Subarachnoid haemorrhage
CID100004497,PT,Cerebral vasoconstriction
CID100004497,PT,Intracranial aneurysm
CID100004499,PT,Hypertension
CID100004506,PT,Bedridden
CID100004506,PT,Overwork
CID100004506,PT,Insomnia
CID100004506,PT,Infantile spasms
CID100004506,PT,Tension
CID100004506,PT,Infantile spasms
CID100004506,PT,Irritability
CID100004506,PT,Myoclonic epilepsy
CID100004506,PT,Epilepsy
CID100004506,PT,Mental disorder
CID100004506,PT,Anxiety
CID100004506,PT,Sleep disorder
CID100004509,PT,Pyelonephritis
CID100004509,PT,Pancreatitis
CID100004509,PT,Pruritus
CID100004509,PT,Sialoadenitis
CID100004509,PT,Dermatitis
CID100004509,PT,Urticaria
CID100004509,PT,Cystitis
CID100004509,PT,Body temperature increased
CID100004509,PT,Urinary tract infection
CID100004509,PT,Rash
CID100004509,PT,Abscess
CID100004509,PT,Cystitis
CID100004509,PT,Drug hypersensitivity
CID100004509,PT,Musculoskeletal discomfort
CID100004509,PT,Arthralgia
CID100004509,PT,Asthma
CID100004509,PT,Angioedema
CID100004509,PT,Infection
CID100004509,PT,Cystitis noninfective
CID100004509,PT,Bladder pain
CID100004509,PT,Bacteriuria
CID100004510,PT,Discomfort
CID100004510,PT,Vasodilation procedure
CID100004510,PT,Ventricular extrasystoles
CID100004510,PT,Acute myocardial infarction
CID100004510,PT,Acute pulmonary oedema
CID100004510,PT,Tension
CID100004510,PT,Angina pectoris
CID100004510,PT,Procedural hypotension
CID100004510,PT,Anal fissure
CID100004510,PT,Cardiac index
CID100004510,PT,Drug interaction
CID100004510,PT,Vascular resistance systemic
CID100004510,PT,Vascular resistance systemic
CID100004510,PT,Coronary artery disease
CID100004510,PT,Angina pectoris
CID100004510,PT,Tachycardia
CID100004510,PT,Angina pectoris
CID100004510,PT,Pain
CID100004510,PT,Cerebrovascular accident
CID100004510,PT,Angina pectoris
CID100004510,PT,Prinzmetal angina
CID100004510,PT,Coronary artery disease
CID100004510,PT,Arteriospasm coronary
CID100004510,PT,Cardiac failure congestive
CID100004510,PT,Haemorrhoids
CID100004510,PT,Anal fissure
CID100004510,PT,Hypotension
CID100004510,PT,Nephropathy
CID100004510,PT,Left ventricular failure
CID100004510,PT,Pulmonary oedema
CID100004510,PT,Myocardial infarction
CID100004510,PT,Acute coronary syndrome
CID100004510,PT,Hypertension
CID100004513,PT,Hypergastrinaemia
CID100004513,PT,Oesophagitis ulcerative
CID100004513,PT,Renal failure
CID100004513,PT,Renal impairment
CID100004513,PT,Ulcer
CID100004513,PT,Duodenal ulcer
CID100004513,PT,Hypersensitivity
CID100004513,PT,Dyspepsia
CID100004513,PT,Gastrooesophageal reflux disease
CID100004513,PT,Oesophagitis
CID100004513,PT,Duodenal ulcer
CID100004513,PT,Gastric ulcer
CID100004536,PT,Nulliparous
CID100004536,PT,Amenorrhoea
CID100004536,PT,Uterine cancer
CID100004536,PT,Hormone level abnormal
CID100004536,PT,Unintended pregnancy
CID100004536,PT,Endometriosis
CID100004536,PT,Amenorrhoea
CID100004536,PT,Uterine haemorrhage
CID100004539,PT,Urinary tract infection
CID100004539,PT,Prostatitis
CID100004539,PT,Overgrowth bacterial
CID100004539,PT,Pathogen resistance
CID100004539,PT,Urinary tract infection
CID100004539,PT,Gastroenteritis
CID100004539,PT,Staphylococcal infection
CID100004539,PT,Nephrolithiasis
CID100004539,PT,Gastroenteritis bacterial
CID100004539,PT,Gastrointestinal infection
CID100004539,PT,Pathogen resistance
CID100004539,PT,Sexually transmitted disease
CID100004539,PT,Dysentery
CID100004539,PT,Pyelonephritis
CID100004539,PT,Prostatitis
CID100004539,PT,Pyelonephritis
CID100004539,PT,Neurogenic bladder
CID100004539,PT,Cervicitis
CID100004539,PT,Infection
CID100004539,PT,Cystitis noninfective
CID100004539,PT,Cystitis
CID100004539,PT,Shigella infection
CID100004539,PT,Bladder pain
